Direction,Number,Active,Free_bici,Free_stand,Total_stands,Ticket,Update_date,Latitude,Longitude,Folder_datetime
Doctor Tomás Sala - Carteros,254,1,4,15,19,0,2025-04-30 23:39:59,39.447714251158565,-0.3899174536874086,2025-04-30 23:45:04
Doctor Tomás Sala - Carteros,254,1,4,15,19,0,2025-04-30 23:19:46,39.447714251158565,-0.3899174536874086,2025-04-30 23:30:06
Tomas de Villarroya - San Vicente,255,1,6,12,18,0,2025-04-30 23:50:05,39.447703249066144,-0.3860294408590107,2025-05-01 00:00:25
Tomas de Villarroya - San Vicente,255,1,6,12,18,0,2025-04-30 23:39:59,39.447703249066144,-0.3860294408590107,2025-04-30 23:45:04
Tomas de Villarroya - San Vicente,255,1,5,13,18,0,2025-04-30 23:19:46,39.447703249066144,-0.3860294408590107,2025-04-30 23:30:06
Tres Forques - Turís,256,1,12,3,15,0,2025-04-30 23:50:05,39.46396330656933,-0.3922354484553796,2025-05-01 00:00:25
Tres Forques - Turís,256,1,12,3,15,0,2025-04-30 23:39:59,39.46396330656933,-0.3922354484553796,2025-04-30 23:45:04
Tres Forques - Turís,256,1,11,4,15,0,2025-04-30 23:19:46,39.46396330656933,-0.3922354484553796,2025-04-30 23:30:06
"Plaza Salvador Soria, 8",257,1,7,13,20,0,2025-04-30 23:50:05,39.44525124234686,-0.3891044524538903,2025-05-01 00:00:25
"Plaza Salvador Soria, 8",257,1,7,13,20,0,2025-04-30 23:39:59,39.44525124234686,-0.3891044524538903,2025-04-30 23:45:04
"Plaza Salvador Soria, 8",257,1,6,14,20,0,2025-04-30 23:19:46,39.44525124234686,-0.3891044524538903,2025-04-30 23:30:06
Pintor Rafael Solves - Jose Soto Mico,258,1,10,4,15,0,2025-04-30 23:50:05,39.43982822413676,-0.3891374575312111,2025-05-01 00:00:25
Pintor Rafael Solves - Jose Soto Mico,258,1,10,4,15,0,2025-04-30 23:39:59,39.43982822413676,-0.3891374575312111,2025-04-30 23:45:04
Pintor Rafael Solves - Jose Soto Mico,258,1,10,4,15,0,2025-04-30 23:19:46,39.43982822413676,-0.3891374575312111,2025-04-30 23:30:06
Pio IX - Músico Cabanilles,259,1,7,12,20,0,2025-04-30 23:50:05,39.44546024514969,-0.3930154660803912,2025-05-01 00:00:25
Pio IX - Músico Cabanilles,259,1,7,12,20,0,2025-04-30 23:39:59,39.44546024514969,-0.3930154660803912,2025-04-30 23:45:04
Pio IX - Músico Cabanilles,259,1,7,12,20,0,2025-04-30 23:19:46,39.44546024514969,-0.3930154660803912,2025-04-30 23:30:06
Traginers - Pedrapiquers,260,1,5,15,20,0,2025-04-30 23:50:05,39.45955629873093,-0.4072175039832668,2025-05-01 00:00:25
Traginers - Pedrapiquers,260,1,5,15,20,0,2025-04-30 23:39:59,39.45955629873093,-0.4072175039832668,2025-04-30 23:45:04
Traginers - Pedrapiquers,260,1,5,15,20,0,2025-04-30 23:19:46,39.45955629873093,-0.4072175039832668,2025-04-30 23:30:06
Plaza Xuquer - Vinalopó,261,1,16,3,19,0,2025-04-30 23:50:05,39.47667632834523,-0.3503772958816883,2025-05-01 00:00:25
Plaza Xuquer - Vinalopó,261,1,16,3,19,0,2025-04-30 23:39:59,39.47667632834523,-0.3503772958816883,2025-04-30 23:45:04
Plaza Xuquer - Vinalopó,261,1,16,3,19,0,2025-04-30 23:19:46,39.47667632834523,-0.3503772958816883,2025-04-30 23:30:06
Tres Forques - Colonia Española de Mexico,262,1,9,11,20,0,2025-04-30 23:50:05,39.463472312903384,-0.4092255068828996,2025-05-01 00:00:25
Tres Forques - Colonia Española de Mexico,262,1,9,11,20,0,2025-04-30 23:39:59,39.463472312903384,-0.4092255068828996,2025-04-30 23:45:04
Tres Forques - Colonia Española de Mexico,262,1,9,11,20,0,2025-04-30 23:19:46,39.463472312903384,-0.4092255068828996,2025-04-30 23:30:06
Padre Esteban Pernet - Casa Misericordia,263,1,0,18,18,0,2025-04-30 23:50:05,39.467043324648515,-0.4096445056541294,2025-05-01 00:00:25
Padre Esteban Pernet - Casa Misericordia,263,1,0,18,18,0,2025-04-30 23:39:59,39.467043324648515,-0.4096445056541294,2025-04-30 23:45:04
Padre Esteban Pernet - Casa Misericordia,263,1,0,18,18,0,2025-04-30 23:19:46,39.467043324648515,-0.4096445056541294,2025-04-30 23:30:06
Av. del Cid - Marconi,264,1,8,12,20,0,2025-04-30 23:50:05,39.46916033373618,-0.4144325204450301,2025-05-01 00:00:25
Av. del Cid - Marconi,264,1,8,12,20,0,2025-04-30 23:39:59,39.46916033373618,-0.4144325204450301,2025-04-30 23:45:04
Av. del Cid - Marconi,264,1,6,14,20,0,2025-04-30 23:19:46,39.46916033373618,-0.4144325204450301,2025-04-30 23:30:06
Alcasser - Poeta Alberto Lista,265,1,2,13,15,0,2025-04-30 23:50:05,39.470973337167365,-0.4081174981697739,2025-05-01 00:00:25
Alcasser - Poeta Alberto Lista,265,1,2,13,15,0,2025-04-30 23:39:59,39.470973337167365,-0.4081174981697739,2025-04-30 23:45:04
Alcasser - Poeta Alberto Lista,265,1,2,13,15,0,2025-04-30 23:19:46,39.470973337167365,-0.4081174981697739,2025-04-30 23:30:06
Canal de Navarrés - Maestro Rodrigo,266,1,6,12,18,0,2025-04-30 23:50:05,39.49028940014262,-0.4063714764232016,2025-05-01 00:00:25
Canal de Navarrés - Maestro Rodrigo,266,1,6,12,18,0,2025-04-30 23:39:59,39.49028940014262,-0.4063714764232016,2025-04-30 23:45:04
Canal de Navarrés - Maestro Rodrigo,266,1,6,12,18,0,2025-04-30 23:19:46,39.49028940014262,-0.4063714764232016,2025-04-30 23:30:06
Beniferri - Vicent Tomás Martí,267,1,2,14,16,0,2025-04-30 23:50:05,39.49416841275147,-0.4059294716064297,2025-05-01 00:00:25
Beniferri - Vicent Tomás Martí,267,1,2,14,16,0,2025-04-30 23:39:59,39.49416841275147,-0.4059294716064297,2025-04-30 23:45:04
Beniferri - Vicent Tomás Martí,267,1,3,13,16,0,2025-04-30 23:19:46,39.49416841275147,-0.4059294716064297,2025-04-30 23:30:06
"Plaza Luis Cano, 5",268,1,4,6,10,0,2025-04-30 23:50:05,39.50144544298018,-0.4184935092704626,2025-05-01 00:00:25
"Plaza Luis Cano, 5",268,1,3,7,10,0,2025-04-30 23:39:59,39.50144544298018,-0.4184935092704626,2025-04-30 23:45:04
"Plaza Luis Cano, 5",268,1,3,7,10,0,2025-04-30 23:19:46,39.50144544298018,-0.4184935092704626,2025-04-30 23:30:06
"Campamento, 81",269,1,3,12,15,0,2025-04-30 23:50:05,39.49990744160243,-0.4262635367844481,2025-05-01 00:00:25
"Campamento, 81",269,1,3,12,15,0,2025-04-30 23:39:59,39.49990744160243,-0.4262635367844481,2025-04-30 23:45:04
"Campamento, 81",269,1,3,12,15,0,2025-04-30 23:19:46,39.49990744160243,-0.4262635367844481,2025-04-30 23:30:06
Ninot - Regino Mas,270,1,1,15,16,0,2025-04-30 23:50:05,39.50007542649037,-0.3928894231214174,2025-05-01 00:00:25
Ninot - Regino Mas,270,1,1,15,16,0,2025-04-30 23:39:59,39.50007542649037,-0.3928894231214174,2025-04-30 23:45:04
Ninot - Regino Mas,270,1,1,15,16,0,2025-04-30 23:19:46,39.50007542649037,-0.3928894231214174,2025-04-30 23:30:06
Salvador Cerveró - Carlos Cortina,271,1,10,5,15,0,2025-04-30 23:50:05,39.49927942267903,-0.3898914126730494,2025-05-01 00:00:25
Salvador Cerveró - Carlos Cortina,271,1,10,5,15,0,2025-04-30 23:39:59,39.49927942267903,-0.3898914126730494,2025-04-30 23:45:04
Salvador Cerveró - Carlos Cortina,271,1,9,6,15,0,2025-04-30 23:19:46,39.49927942267903,-0.3898914126730494,2025-04-30 23:30:06
Vicente la Roda - Ingeniero Fausto Elio,272,1,14,1,15,0,2025-04-30 23:50:05,39.48062333339468,-0.3321902311538516,2025-05-01 00:00:25
Vicente la Roda - Ingeniero Fausto Elio,272,1,13,2,15,0,2025-04-30 23:39:59,39.48062333339468,-0.3321902311538516,2025-04-30 23:45:04
Vicente la Roda - Ingeniero Fausto Elio,272,1,13,2,15,0,2025-04-30 23:19:46,39.48062333339468,-0.3321902311538516,2025-04-30 23:30:06
Moraira - Alta del Mar,273,1,10,5,15,0,2025-04-30 23:50:05,39.450305232524904,-0.3332722584595297,2025-05-01 00:00:25
Moraira - Alta del Mar,273,1,10,5,15,0,2025-04-30 23:39:59,39.450305232524904,-0.3332722584595297,2025-04-30 23:45:04
Moraira - Alta del Mar,273,1,9,6,15,0,2025-04-30 23:19:46,39.450305232524904,-0.3332722584595297,2025-04-30 23:30:06
San Francisco de Paula - Castell de Pop,274,1,11,4,15,0,2025-04-30 23:50:05,39.44807022576504,-0.3331882593063431,2025-05-01 00:00:25
San Francisco de Paula - Castell de Pop,274,1,11,4,15,0,2025-04-30 23:39:59,39.44807022576504,-0.3331882593063431,2025-04-30 23:45:04
San Francisco de Paula - Castell de Pop,274,1,11,4,15,0,2025-04-30 23:19:46,39.44807022576504,-0.3331882593063431,2025-04-30 23:30:06
Moreras - Rona de Nazaret,275,1,7,13,20,0,2025-04-30 23:50:05,39.45230524022502,-0.3350652633218127,2025-05-01 00:00:25
Moreras - Rona de Nazaret,275,1,7,13,20,0,2025-04-30 23:39:59,39.45230524022502,-0.3350652633218127,2025-04-30 23:45:04
Moreras - Rona de Nazaret,275,1,7,13,20,0,2025-04-30 23:19:46,39.45230524022502,-0.3350652633218127,2025-04-30 23:30:06
Veles e Vents,276,1,18,2,20,0,2025-04-30 23:50:05,39.46197526682713,-0.3237652165584259,2025-05-01 00:00:25
Veles e Vents,276,1,18,2,20,0,2025-04-30 23:39:59,39.46197526682713,-0.3237652165584259,2025-04-30 23:45:04
Veles e Vents,276,1,17,3,20,0,2025-04-30 23:19:46,39.46197526682713,-0.3237652165584259,2025-04-30 23:30:06
Borna pruebas laboratorio madrid,299,1,2,0,2,1,2024-06-22 01:59:58,40.44881373291668,-3.5848924983148165,2024-10-02 00:15:01
Borna pruebas laboratorio madrid,299,1,2,0,2,1,2024-06-22 01:59:58,40.44881373291668,-3.5848924983148165,2024-10-02 00:30:02
Borna pruebas laboratorio madrid,299,1,2,0,2,1,2024-06-22 01:59:58,40.44881373291668,-3.5848924983148165,2024-10-02 00:45:03
